Kaus Meridionalis,2.0913949337690325,4.803992586175928,4.16
Tarazed,1.385559977971482,5.1760341253809985,4.16
,0.49717077317183067,4.293473307992041,4.17
,1.6352744267771588,4.251384867613121,4.17
Porrima,1.5960926926410945,3.323371749511413,4.18
,2.6946914993059368,2.8054288878870923,4.18
,2.211546750508494,3.4932667240230697,4.1899999999999995
Zubenelgenubi,1.8507781707690094,3.8871912886561075,4.1899999999999995
Hatsya,1.6739435577119122,1.463602829260019,4.1899999999999995
Cebalrai,1.4910818515087803,4.640274506420005,4.199999999999999
Rasalgethi,1.3196376354865904,4.51450189173108,4.22
Cursa,1.6595715567199014,1.3432478911022108,4.22
Kornephoros,1.1957318249655993,4.3206501788406975,4.22
,2.596158552412155,3.2076778876539804,4.23
Rastaban,0.6579649202851805,4.5833776454696125,4.23
,2.2892917788134706,4.080321744233104,4.24
,1.0192247054893462,4.368937766923315,4.25
Nihal,1.933116923118528,1.4322405715986177,4.25
,2.0632587077904327,4.345357496064244,4.26
,2.9191372980940407,0.1120281468294682,4.26
Kaus Borealis,2.014488693249272,4.834434357189828,4.26
,1.9949868030665063,2.1273129720170374,4.27
,2.677871359878738,4.167606183724121,4.27
Algenib,1.3057925843023417,0.05775242134972056,4.27
,2.4412992752471645,4.589525218693913,4.279999999999999
,1.014321918540861,1.0215935710699082,4.279999999999999
,2.539975635845583,4.560981231442169,4.279999999999999
,1.0142017526218612,1.9836086700601965,4.29
Alcyone,1.150082319500664,0.9925888168956386,4.29
Vindemiatrix,1.379523076075051,3.412889599579745,4.29
,1.8522705669058048,5.7030407436103125,4.29
,0.7831150982029662,5.170426382494339,4.3
,2.6453930863337343,0.5182190599784483,4.3
,1.177860124664074,1.6709798839222705,4.3100000000000005
,2.6225245258370418,5.840317870596684,4.3100000000000005
,2.7694805158166877,4.009505009833429,4.3100000000000005
Albaldah,1.9377276292166918,5.016791244360113,4.32
Acamar,2.2742455571314144,0.7778120025372436,4.32
Gomeisa,1.4261204873100368,1.9510630791659431,4.33
,2.026573440256544,4.18378067350113,4.33
Cor Caroli,0.9020144317646113,3.3860627545125768,4.33
,2.017474881786264,4.281242825992228,4.34
,0.872486340614131,1.0378329870950904,4.34
Sadalsuud,1.668031621389924,5.635488909375881,4.34
,0.6369327777741439,0.8063269300569409,4.35
,2.7065170998258727,2.5617164343928067,4.359999999999999
Matar,1.0433360974930914,5.947219200014881,4.37
,2.4541870482432793,1.7886830560810614,4.38
Algorab,1.8590449925842512,3.2719004190737695,4.38
Sadalmelik,1.5763787798607969,5.784823730766119,4.390000000000001
Ras Elased Australis,1.1558572998362482,2.5562584407559696,4.41
Zaurak,1.8065643906000575,1.0385992739031786,4.41
,1.2017892344807413,1.4732532782930718,4.41
Nash,2.101796886671409,4.737731946522123,4.42
,2.2711445433829334,4.658216927462821,4.43
,1.3288329899171856,4.99779455718263,4.43
,1.9752155038604031,3.485952834526124,4.43
,0.794151216489055,2.9219591987885427,4.4399999999999995
,2.234848379552484,4.415118131733537,4.4399999999999995
,0.9601527977718254,0.5652400626228932,4.4399999999999995
,2.2229360187154312,5.733094527931493,4.4399999999999995
,0.31705623266463046,4.017438054882519,4.4399999999999995
,0.7367462203802364,0.9726936342192286,4.449999999999999
,2.0955010651804447,1.6594292949325713,4.46
,1.9867657263309593,1.845792759933735,4.46
,1.9655857195256936,3.1857702530835583,4.46
,0.8059353130793785,1.317587885906463,4.47
,0.9021911812579607,3.805158806683729,4.48
,2.759507250685186,3.3435305641713358,4.48
,1.8287798488906537,5.32766649819856,4.49
Albireo,1.0828078355376674,5.108235676123259,4.49
,1.1321754682680036,1.7624863621403253,4.5
,0.8464931346108853,2.7154238291580657,4.5
,0.3898796593717857,5.0289633450964475,4.51
,2.2124087860793464,4.78930380792468,4.54
,1.4670266765602415,2.336096151191158,4.55
,2.396188744908538,5.399904541474596,4.55
,1.8534288023040133,2.8345226538532136,4.55
,2.6707000463283883,3.035920734096908,4.55
,1.137270433420426,4.516178455010547,4.5600000000000005
,0.7323082844247275,2.3527460686564092,4.5600000000000005
,2.548008635900935,4.444569777462779,4.5600000000000005
,2.1950710867157617,1.5313507512359117,4.5600000000000005
,2.3056531409934897,3.9233321705430066,4.57
,0.9705328816986746,2.4480664403559227,4.58
,0.9283552549949767,4.516245737453211,4.6
,2.5662339922687916,2.4924272994209407,4.6
,0.668857293254075,2.4995859418809205,4.609999999999999
,2.041874270569881,4.911602606536898,4.609999999999999
,2.324707598569214,1.735560556904569,4.609999999999999
,0.4238587415405797,4.488929589330246,4.609999999999999
,0.8511189901669564,1.337423116523067,4.62
,2.7048264168327583,3.8506742010489403,4.62
,1.4492991404549311,1.2646661868604128,4.63
,1.4071711334618677,4.44041580657657,4.63
,1.9612444922640377,1.332825395674538,4.63
,2.217323947412228,4.668135720868368,4.63
,0.21585750477793741,6.193079193887283,4.65
,1.043237119871211,5.554232924387715,4.65
,2.280229348658707,4.020244020720951,4.66
,1.621390367484128,4.805371483551467,4.67
,1.652696093931057,4.268732742246244,4.67
,0.3392795100302757,5.622838762957425,4.67
,1.585133525921726,5.285314164036738,4.68
,2.6518775430102544,1.781072024278964,4.68
,2.0364913784507577,3.6929926915768903,4.6899999999999995
,1.0002559261266024,4.969579389961963,4.6899999999999995
,2.0120498574189973,3.944751025656408,4.6899999999999995
,2.326548886023483,1.960138878542777,4.6899999999999995
,2.86651064695804,0.9915115124148449,4.699999999999999
,1.8469217261603874,5.9980431005664965,4.71
,1.0321698474579741,0.17159955032561738,4.71
,2.0071206985455143,4.546624676614039,4.71
,2.7931883353374944,2.6779357276215516,4.73
,0.541644345599942,4.035766891821727,4.73
,1.8536351002215992,1.3654220374494122,4.73
,2.6474084703808898,2.757727468633757,4.74
,2.531512377223029,1.1955325607248988,4.74
,2.55477328773557,4.561393303678565,4.75
,1.1779785801604068,1.6357123647930694,4.75
Megrez,0.5753893791160437,3.208897611001736,4.76
,2.3254625407371643,4.50361758218333,4.76
,1.7413783850732898,4.708141285317959,4.76
,2.386186472404868,0.2883476783177168,4.76
,2.053736313564599,5.004470703370897,4.76
,0.8929056631182073,0.8079835965829341,4.76
,1.3014995281280408,2.941927423494149,4.77
,2.6611708453184715,1.1101351712211376,4.77
,2.0046814438362195,2.0476824994277156,4.779999999999999
,1.3457258048544372,1.7684087878911183,4.79
,1.6126344171460147,1.4157977374491157,4.79
,0.4595434292675926,0.4991425239876864,4.79
,0.5110643619625774,2.226454829380255,4.79
,1.5164332475861901,5.085445777615955,4.8
,2.350777372166745,4.025956483362729,4.8100000000000005
,1.5811953475442333,3.554769683402401,4.82
,1.458766975688348,2.298490501729522,4.82
,2.641246969429159,2.6925333996858454,4.83
,0.5549926935323657,5.806948135229638,4.83
,1.5114992890572643,3.384208691248183,4.83
,1.3974125612816537,1.4623152998708226,4.83
,1.8452828794460574,4.495824076207937,4.84
,1.2937971632461867,1.1722604277452677,4.84
,1.3817533625130045,5.940498547930688,4.85
,2.480099724754838,3.9805968596332577,4.85
,2.3268421362444034,0.38556740457571287,4.85
,1.3527986469283895,1.0501658326555339,4.85
,2.298384106458321,3.6193969566757276,4.85
,0.49150597547192487,5.43359681368741,4.85
,2.240945268415306,4.189323228340226,4.859999999999999
,1.0545483718605841,0.49341225898753827,4.859999999999999
,1.0869792597163965,4.653305832747096,4.859999999999999
,2.726260351590896,5.4321577024526775,4.859999999999999
,1.1620871478814871,2.690818875495149,4.87
,2.599962811676142,2.404052465479739,4.87
,1.6560129700014248,5.0014547744234505,4.87
,0.8217993611423344,2.692594137143815,4.890000000000001
,1.7485103589022997,0.2992796353540466,4.9
,0.9893428011929017,3.9946334956094978,4.9
,0.5617309559887107,0.21421996706054613,4.9
,2.495512954272004,2.0803398786605594,4.9
,2.312102795804725,3.619885212533973,4.91
,1.5143206486996985,0.7125336341864603,4.91
,1.278232648589458,2.649988119375215,4.92
,0.8914748421974222,4.375959226504087,4.92
,0.8658479633508777,3.935482541930154,4.93
,1.8489578272657643,0.45408554035051085,4.93
,2.373097288413073,4.830083774963381,4.93
,2.4664445653932066,5.971444806364877,4.93
,0.9931917234324474,2.9604230266433844,4.93
,2.0583510862799197,1.8400967906533885,4.93
,1.187132465567975,1.9203987786724146,4.9399999999999995
,0.4153812410313298,5.976361660667132,4.9399999999999995
,2.1381763027071785,1.7882686276501751,4.9399999999999995
,1.1414177720554777,5.977766214382675,4.949999999999999
,1.2305941659089499,5.2305645816650745,4.949999999999999
,1.4626231759508745,5.804091380309974,4.96
,1.5960902491801416,3.3233261964179355,4.96
,1.9391769331742554,4.964283711945561,4.96
Sheliak,0.9885079403985026,4.930903766402392,4.96
,2.5231839278318993,2.604303864404873,4.96
,1.3981429815736135,2.535747767718844,4.96
,1.741199715717763,0.9741047329194662,4.96
,1.410478322954887,2.166456954681381,4.97
,1.2360346538933895,1.1720609366117647,4.97
,2.126816774910695,3.0237928774571117,4.98
,1.6306647504232537,4.143499434296187,4.98
,1.8395518465010383,4.614592510075682,4.98
,2.3746616968348055,3.749856304005033,4.99
,1.8294881558609906,1.5138798308905221,4.99
,2.7258913191738543,5.2739897697180975,4.99
,0.30136874210880626,4.804211450464129,4.99
,2.1606887811298794,1.1252758152157267,4.99
,1.7248028011808807,0.08477037996998237,5.0
,2.469853210875644,0.5956339243488252,5.0
,2.2343275034905186,4.417148124186531,5.0
,1.8287305258859923,2.9641835130497314,5.0
,1.1449710180664432,2.026534868480075,5.01
,1.0407147525829359,3.804076004415791,5.01
,2.203676729298693,4.0221391864892295,5.01
,0.7477597017459269,2.3720142417990404,5.01
,1.2821121839040839,1.9115413199850055,5.02
,1.78974529837041,5.314764238969653,5.02
,1.9625945044404556,1.5030052079201204,5.029999999999999
,2.624995213926165,3.234801351427525,5.029999999999999
,1.5399961873257888,3.1009933281288813,5.029999999999999
,1.6902537991981406,1.3858198749503963,5.029999999999999
,0.7220739005838347,0.427572069150538,5.029999999999999
,0.9780606263888667,1.8011316169709117,5.04
,2.6299292771748455,4.586284927671122,5.04
,2.494457501313445,2.2702075284674152,5.04
,2.27707468348902,2.490150430145251,5.04
,1.713621104981883,0.366621244680075,5.04
,2.061846090653746,4.0885393652167314,5.04
,1.7864157512096728,2.6641928305584224,5.05
,1.0950107238820068,0.7416941589964706,5.05
,2.8195594225770897,3.413277324473075,5.05
,1.4132128175604493,0.8936663474193965,5.05
,2.700440980381149,4.6501385837535025,5.05
,2.2334731299150823,2.0300576410423004,5.0600000000000005
,0.8320686341149744,6.029767950379999,5.0600000000000005
,1.1509850386963805,0.9999095131766665,5.0600000000000005
,2.3101407141129253,4.42695722364859,5.0600000000000005
,1.3029611890167088,0.39917207156208445,5.0600000000000005
,2.7354329469280456,3.07879771423188,5.07
,1.3160640040299616,5.399826001658257,5.08
,1.2980425195720304,1.133562289438346,5.09
,1.3016346864253152,4.128522153119584,5.09
,2.445057527632069,4.741323048724564,5.09
,0.4701592199099236,2.4937577639097355,5.09
,1.5711449039532084,5.885389253200188,5.09
,2.090516177943946,4.095660308564869,5.1
,1.0628059783373756,4.048418085437734,5.1
,2.591013793016173,5.475140973139097,5.109999999999999
Thuban,0.4472257855249344,3.684345981396659,5.109999999999999
,2.1500080118794966,2.2846025678055524,5.12
,1.4729688070782894,1.2706260499236606,5.12
,1.940324591877197,6.062604400394098,5.12
,1.2473120115886889,5.18095621567101,5.12
,0.7368883774478113,3.0807282229175104,5.13
,2.6617650426623127,2.5536218591214443,5.13
,2.4715414853143907,0.5059440720827088,5.13
,0.8538877281324427,1.3198095155113267,5.13
,1.8616084623764104,5.672716520521535,5.13
,0.6301178080971737,0.16131764116919292,5.13
,1.513509576743004,6.096285153433848,5.140000000000001
,1.0603245215667674,4.702635382393154,5.140000000000001
,1.9505426917961686,0.8705557446620373,5.140000000000001
,1.818069339229817,1.5551098310768496,5.15
Alshain,1.4589772180500433,5.215537820404178,5.15
,1.5281985644337621,1.2839147250489586,5.15
,1.4038757074880068,4.744458358192848,5.15
,2.2789773890796665,2.060436580203128,5.15
,1.492645195279669,4.148717881493187,5.15
,1.7358741402112747,0.9290862337922972,5.16
,0.8041106760661734,5.519302864669387,5.16
,0.6233503462824427,1.5687309914246526,5.16
,1.1499391675954154,0.9812049941159674,5.16
,1.7030852853258784,5.989161032736633,5.17
,1.537759251183385,3.866989538896585,5.17
,2.921507437764957,5.6787567559968375,5.17
,1.4009290157519871,0.9039461621807188,5.17
,0.5781814521336294,4.684149727620655,5.17
,1.2365111462324765,4.284435469526439,5.18
,1.7511767682137416,0.4863384395292048,5.18
,0.9067802801799848,5.562325143464587,5.18
,2.3928069076834104,2.374323574198817,5.1899999999999995
,1.5235454468347749,4.659560743720394,5.1899999999999995
,0.6932013027405262,5.896118839309749,5.199999999999999
,0.6679413619159207,5.103804721484758,5.199999999999999
,1.6935464151919055,1.6965377873567766,5.199999999999999
,2.6614495220401375,1.4557148137056302,5.199999999999999
,1.9352051746619543,1.5329288779455652,5.199999999999999
,1.9502570163042021,4.994621810401892,5.199999999999999
,2.7251028143243885,2.206694211589174,5.21
,1.128440673108246,5.790177004647836,5.21
,0.5952358845596153,0.7448048593223002,5.21
,0.827660456023212,0.982593839868242,5.21
,1.9619478599525917,5.614144405288615,5.21
,1.2930782795805826,5.408941594542036,5.21
,1.6161760916240395,1.4780588678555133,5.21
,2.6012627678096125,4.406020864806903,5.21
,1.2646216984177794,1.1472695817847347,5.21
,2.3849705015150033,2.2716602532703125,5.21
,2.5979779359843116,2.8514034783785043,5.22
,1.736528883026868,5.444013025929776,5.22
,1.3311922910934466,3.8447386853287577,5.22
,0.5403760148325176,2.5786891505032146,5.22
,1.0856283050621829,1.9448497942953056,5.22
,2.801234809334672,1.8707629237426315,5.22
,0.7878844896367212,0.8268300109118205,5.23
,0.9736341746998359,2.850609440835309,5.23
,0.7550062389870377,5.295467529693752,5.24
,0.6393410005293382,5.04881166568244,5.24
,2.0386115171596177,2.002028613186358,5.24
,1.3868583982152107,4.078845195685917,5.24
,2.076725703205407,0.8380850283926945,5.24
,2.1042098043622914,1.2023168300603266,5.25
,1.1118508822357256,4.113491726667259,5.25
,2.595992309800902,2.7396387017331616,5.25
,0.7599486100029581,6.185286996908828,5.25
,0.3607407766445003,3.0168208979606317,5.26
,1.5361703383389542,4.323676841563044,5.26
,0.7678343566293193,4.622787354512572,5.26
,0.9284698358603701,2.438417562119197,5.26
,1.5225596325133708,0.5325305853118776,5.26
,2.3055930842139287,3.657647941628288,5.27
,2.9503874881641714,3.8740290626351164,5.27
,1.8646450211156154,2.731835247381032,5.27
,1.0687962101296082,4.745299257826457,5.279999999999999
,1.4083657589749803,2.7611596586078044,5.279999999999999
,1.9383423167259517,4.772443665551027,5.279999999999999
,2.412492179610683,2.7807590079760014,5.279999999999999
,1.2922037125457007,1.1718789860372443,5.279999999999999
,2.6292444274296556,2.334584783325394,5.279999999999999
,2.7018901621656655,0.9782377598546516,5.279999999999999
,2.8297544666966425,3.2832612035073145,5.279999999999999
,1.0072600894944888,0.9787757575965789,5.279999999999999
,0.3443895897340199,5.184374006678728,5.279999999999999
,2.1543715968088706,1.667286156359812,5.29
,2.4620751336108384,1.5153155387332127,5.29
,1.1908424770523545,4.815791099185874,5.29
,2.3089723034451777,1.1082918417316434,5.29
,2.3059629020291337,2.6822936402308564,5.29
,1.2974495439586653,4.173313148578756,5.29
,0.3527617945294972,3.2876918963464274,5.29
,1.714682544419776,4.866008934154734,5.29
,2.4180019048065495,3.3061058180866696,5.29
,1.8204485720661356,1.2137909736287884,5.3
,2.94781132982835,4.334771899617972,5.3
,0.8988559966837395,0.24763211392841475,5.3
,0.9206517731024011,4.6960396086169425,5.3
,2.1898736707362474,1.44518733672345,5.3
,1.5950098205599872,5.8540798790151225,5.3
,2.6823211640731603,4.256150401869229,5.3
,1.5532442311861,5.203144237385764,5.3100000000000005
,2.37437256559092,2.2952276959593814,5.3100000000000005
,2.080678088563011,4.175196795173971,5.3100000000000005
,2.352766384288903,3.659428439264711,5.3100000000000005
,1.1454988928987089,0.9853550380113598,5.3100000000000005
,1.6695506687043973,3.8530777812283246,5.3100000000000005
,2.421431738586106,3.979067427609735,5.32
,1.1168894034401382,2.5864203482243115,5.32
,2.369239534807512,0.041059568784870104,5.32
,1.2340550840024849,0.49536894761194916,5.32
,2.360500409443388,6.066582965690482,5.32
,1.5824342346071765,3.2284487892825786,5.33
,1.9928904357420583,1.8069940906618984,5.33
,1.530404520981943,2.4188705726285593,5.33
,0.9584750651217606,5.219870862071642,5.33
,1.7260982369115885,0.7698101042491621,5.33
,2.2585835832892545,3.538848353633395,5.34
,1.5907421240197177,2.530099184127689,5.34
,2.5218440211118507,2.9714536820489137,5.34
,0.7624756024137506,4.274925083165859,5.35
,1.6389762875739315,2.20636041736973,5.35
,2.4474862929125596,3.263939623289572,5.35
,1.8289224422905417,4.082003543500326,5.35
,1.4662632346388342,1.0609697697912297,5.35
,2.3919954692075738,3.949323090164932,5.35
,1.882288676697075,5.068753186850492,5.359999999999999
,1.479204152910672,5.566831758126162,5.359999999999999
,1.0310287337397275,4.4518532982307395,5.359999999999999
,0.6499173467305742,0.7603426529881807,5.37
,1.6293077743831204,1.205669171221095,5.37
,1.9315417809218955,4.218491868931257,5.37
,2.600104898930547,2.9172737751451012,5.37
,1.5196308129488916,4.715204371001391,5.37
,2.3331531595531523,0.11433198144210088,5.37
,2.8380117939207534,2.015070935087737,5.37
,2.427276549545063,0.39815786073375037,5.37
,2.535016736561646,0.29838375784899784,5.38
,0.8522942599786644,5.485454560021445,5.38
,1.7374950100343096,2.012570750934255,5.38
,2.076153374837093,2.023743301607972,5.38
,1.2539438613205398,2.2893701964567628,5.38
,0.6122532810988742,3.5078489499234835,5.390000000000001
,1.9068748157106554,1.7308602106960225,5.390000000000001
,0.3068062979401025,0.5385915029388161,5.390000000000001
,0.7380558805443479,1.084990125421191,5.4
,2.318061402230912,1.5670730159017203,5.4
,2.6584327553346503,2.4054088481079265,5.4
,0.8415469587771957,2.3589918166511343,5.4
,2.3467516480739716,5.072966062598956,5.4
,2.2796782085875122,5.078411489865178,5.4
,0.7380262972135266,5.303497178716942,5.4
,1.921617629355545,6.121613720604642,5.4
,2.1577010741564377,4.1493412258355375,5.41
,2.3299371460602574,5.887298817934796,5.41
,2.756872379473328,1.9060325372669356,5.41
,2.48479837799401,3.1924346182993744,5.41
,1.1594980741092011,5.962617454607065,5.41
,2.8433246808835797,5.238565170956216,5.41
,2.164502290638902,1.1520777893410543,5.41
,2.1870433226481656,2.269374744614826,5.41
,0.8875264536438053,1.5336642724258929,5.41
,0.7750686591123738,5.646057227062558,5.42
,0.9461249582550153,1.042681511757131,5.42
,1.680311827820127,1.6356157608189712,5.43
,1.938673876923953,0.5236207667469086,5.43
,2.8628917067540294,2.7244394146757056,5.43
Alcor,0.6110754107465808,3.5134559074119776,5.43
,2.5872016274106744,6.097438117937715,5.43
,2.729626463399463,2.366869883828787,5.4399999999999995
,1.910449756164223,4.241130709191803,5.4399999999999995
,1.3870217261266125,2.984182106484322,5.4399999999999995
,0.548639869588031,4.1970452630827495,5.449999999999999
,1.6276008074680848,1.2457396619188597,5.449999999999999
,2.8174520771316467,4.90016720927783,5.449999999999999
,0.6861110597339315,0.4523042573159253,5.449999999999999
,1.2117769160318643,1.8505239984700415,5.449999999999999
,2.2304173027409355,3.8482761186567003,5.449999999999999
,2.0380675154850634,1.8972206316730031,5.449999999999999
,2.4461750794054136,4.2753638589398095,5.449999999999999
,1.0407650529719787,5.364250082850228,5.449999999999999
,1.3078049140233061,4.972541911834298,5.459999999999999
,2.002396615859141,3.178303472744138,5.459999999999999
,2.0544243398090276,2.3148835939953427,5.459999999999999
,1.670962779695601,4.981520845437646,5.459999999999999
,1.3735171712261351,5.380906021701398,5.470000000000001
,1.5271613676191795,4.736189948127985,5.470000000000001
,0.5158801442478504,1.3239116501187518,5.470000000000001
,0.9800513489336915,0.5991470103337022,5.470000000000001
,2.5687393600501522,3.379803916548462,5.470000000000001
,1.0688414141572347,2.2981493771272197,5.470000000000001
,1.4510087777237224,6.2801811592050045,5.470000000000001
,1.6901346281168144,1.0989712599272177,5.48
,1.5728470537595085,5.913857580428857,5.48
,0.6658301243862458,3.775138532684186,5.48
,1.4568372174942952,3.0798922974722682,5.48
,1.8080325092069576,5.975971055980536,5.49
,0.7048812729876757,0.8249311799521132,5.49
,2.315166616586846,2.288123245972675,5.49
,1.4655648062320636,2.9720189069271723,5.49
,2.913298735413806,2.1752133588050997,5.49
,2.4334397609194607,3.830505699811668,5.49
,1.2950708696277071,3.619277837954279,5.49
,2.2320194626343888,3.754889920834247,5.49
,1.3349243984461565,1.2931635738211276,5.5
,1.8794405262506229,2.9883619955099237,5.5
,2.6878606471327733,3.222043081861908,5.5
,1.101377091581337,1.9893371024646302,5.5
,2.1846924165056065,3.8556829469363145,5.5
,2.7569349320737193,3.2182781448659687,5.5
,2.4986210016973702,4.448775061028997,5.5
,2.5970710105450974,4.003414508875669,5.51
,2.361078916277254,3.9655784759527704,5.51
,0.5512587884905262,5.886868943340029,5.51
,1.675525628865675,3.7350677801870336,5.51
,1.7809100228177939,1.80724489447541,5.52
,0.8037923978237796,4.953833203983394,5.52
,1.5650627282159806,0.6958742919432481,5.52
,2.604550531788057,2.5064859265457553,5.52
,1.983121147240237,0.7958342723933381,5.52
,1.8715664907835423,5.523736175502378,5.52
,2.769129233398139,0.6185005300767557,5.52
,1.1472541705274397,0.20655474278517433,5.52
,1.8901703392529865,2.87880994729026,5.52
,1.2251424554574202,5.594158116425252,5.52
,1.2541663035337067,4.1396575282802335,5.529999999999999
